Time_Stamp,latitude,longitude,altitude,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,PACK_V_SUM_OF_CELLS,vehicle_speed,Torque_Measured,Torque_Request,MotorTemperature,Odometer,DC_Link_Voltage,DC_Link_Current,Speed_Measured,right_indicator,left_indicator_st,brightness_st,charging_status,Charge_Voltage,Charge_Current,charging_plug_feedback,park_brake_st,R_position_selected,D_position_selected,CELL_T_MIN_ID_CMU,CELL_T_MAX_ID_CMU,Average_Velocity,Load,Direction,Season,cabin_temperature,outdoor_temperature,slope,estimated_charging_time
2024-12-16 16:13:51,39.74764683333333,30.474830666666666,807.6,69.16,68.14,3272.8,3284.8,3280.1000000000004,49.2,17.0,12.0,12.0,22.0,875.3000000000001,49.0,50.0,1461.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.12,5.12,4.0,False
2024-12-16 16:13:52,39.74760833333333,30.474834833333333,808.0,69.16,68.14,3270.7000000000003,3282.8,3277.6000000000004,49.2,18.0,12.0,12.0,22.0,875.3000000000001,49.0,54.0,1552.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.14,5.12,4.0,False
2024-12-16 16:13:53,39.7475685,30.47484133333333,809.1,69.16,68.14,3269.6000000000004,3280.9,3276.0,49.1,19.0,10.0,10.0,23.0,875.3000000000001,49.0,50.0,1637.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.14,5.12,4.0,False
2024-12-16 16:13:54,39.74752716666666,30.474844333333333,809.6,69.16,68.14,3303.1000000000004,3314.3,3309.4,49.6,17.0,-4.0,-3.0,22.0,875.3000000000001,49.5,-11.0,1468.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.85,5.12,0.0,2 saat 48 dakika
2024-12-16 16:13:55,39.747487666666665,30.474846,810.1,69.15,68.13,3281.6000000000004,3292.7000000000003,3288.7000000000003,49.3,16.5,6.0,6.0,23.0,875.3000000000001,49.25,25.0,1430.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.85,5.12,0.0,False
2024-12-16 16:13:56,39.747446833333335,30.474844333333333,811.2,69.15,68.13,3282.0,3292.7000000000003,3289.0,49.3,16.5,6.0,5.0,22.0,875.3000000000001,49.1875,25.0,1423.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.12,5.12,0.0,False
2024-12-16 16:13:57,39.74740666666667,30.474843666666665,811.9,69.15,68.13,3303.9,3313.1000000000004,3310.1000000000004,49.7,14.0,-11.0,-11.0,22.0,875.3000000000001,49.625,-24.0,1231.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.12,5.12,-4.0,2 saat 26 dakika
2024-12-16 16:13:58,39.747371,30.474841166666668,812.4,69.15,68.13,3299.0,3308.3,3305.3,49.6,11.0,-5.0,-5.0,22.0,875.3000000000001,49.5,-8.0,972.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.0,5.12,-4.0,3 saat 55 dakika
2024-12-16 16:13:59,39.747342833333335,30.474839666666668,812.7,69.15,68.13,3288.8,3299.1000000000004,3295.4,49.400000000000006,10.0,7.0,7.0,23.0,875.3000000000001,49.3125,21.0,887.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.0,5.12,-2.0,False
2024-12-16 16:14:00,39.74731833333333,30.4748395,813.0,69.15,68.13,3283.9,3294.6000000000004,3290.6000000000004,49.400000000000006,10.0,10.0,10.0,22.0,875.3000000000001,49.25,29.0,893.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.1,5.12,-2.0,False
2024-12-16 16:14:01,39.7472945,30.474839666666668,813.4,69.15,68.13,3279.7000000000003,3291.0,3286.8,49.3,11.0,12.0,12.0,23.0,875.3000000000001,49.1875,36.0,951.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.1,5.12,2.0,False
2024-12-16 16:14:02,39.747268166666665,30.474840666666665,813.8,69.15,68.13,3279.2000000000003,3290.3,3285.9,49.3,12.0,12.0,12.0,23.0,875.3000000000001,49.125,39.0,1033.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.02,5.12,4.0,False
2024-12-16 16:14:03,39.747242,30.4748445,813.9,69.14,68.12,3278.4,3289.3,3284.7000000000003,49.3,12.5,12.0,12.0,22.0,875.3000000000001,49.125,41.0,1106.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.02,5.12,4.0,False
2024-12-16 16:14:04,39.747213333333335,30.474857,814.3,69.14,68.12,3274.0,3286.1000000000004,3281.5,49.2,12.5,16.0,16.0,22.0,875.3000000000001,49.0625,51.0,1085.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.97,5.12,4.0,False
2024-12-16 16:14:05,39.747213333333335,30.474857,814.3,69.14,68.12,3273.3,3285.6000000000004,3280.4,49.2,12.5,16.0,16.0,22.0,875.3000000000001,49.0,52.0,1075.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.97,5.12,4.0,False
2024-12-16 16:14:27,39.74713083333333,30.47519983333333,816.5,69.11,68.09,3296.8,3306.2000000000003,3303.0,49.5,13.5,21.0,21.0,22.0,875.3000000000001,49.5,79.0,1195.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.8,5.12,4.0,8 saat 20 dakika
2024-12-16 16:14:28,39.74713083333333,30.4752,816.5,69.11,68.09,3297.0,3306.4,3303.3,49.5,13.5,21.0,21.0,22.0,875.3000000000001,49.5,79.0,1195.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.02,5.12,4.0,8 saat 20 dakika
2024-12-16 16:14:29,39.74713066666666,30.475200666666662,816.4,69.11,68.09,3297.1000000000004,3306.7000000000003,3303.4,49.6,13.5,21.0,21.0,23.0,875.3000000000001,49.5,79.0,1195.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.02,5.12,4.0,8 saat 19 dakika
2024-12-16 16:14:30,39.7471305,30.475201,816.3,69.11,68.09,3297.5,3306.9,3303.8,49.6,13.5,21.0,21.0,22.0,875.3000000000001,49.5,79.0,1195.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.81,5.12,4.0,8 saat 10 dakika
2024-12-16 16:14:31,39.74713083333333,30.47520133333333,816.2,69.11,68.09,3297.7000000000003,3307.2000000000003,3304.0,49.6,13.5,21.0,21.0,23.0,875.3000000000001,49.5,79.0,1195.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,ON,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.81,5.16,4.0,8 saat 6 dakika
2024-12-16 16:14:32,39.747131,30.475201666666667,816.1,69.11,68.09,3297.8,3307.2000000000003,3304.1000000000004,49.6,13.5,21.0,21.0,22.0,875.3000000000001,49.5,79.0,1195.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.14,5.16,4.0,8 saat 6 dakika
2024-12-16 16:14:33,39.747131333333336,30.475202,816.0,69.11,68.09,3297.9,3307.3,3304.3,49.6,13.5,21.0,21.0,22.0,875.3000000000001,49.5,79.0,1195.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.14,5.12,4.0,8 saat 10 dakika
2024-12-16 16:14:34,39.7471315,30.475202666666668,816.0,69.11,68.09,3298.2000000000003,3307.6000000000004,3304.4,49.6,13.5,21.0,21.0,22.0,875.3000000000001,49.5,79.0,1195.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.0,5.12,4.0,8 saat 23 dakika
2024-12-16 16:14:35,39.74713183333333,30.475203,815.9,69.11,68.09,3298.3,3307.7000000000003,3304.6000000000004,49.6,13.5,21.0,21.0,23.0,875.3000000000001,49.5,79.0,-32.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.0,5.12,2.0,8 saat 19 dakika
2024-12-16 16:14:36,39.74713216666667,30.475202666666668,815.7,69.11,68.09,3293.8,3303.8,3300.2000000000003,49.5,0.5,20.0,20.0,23.0,875.3000000000001,49.4375,19.0,60.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.08,5.16,4.0,201 saat 41 dakika
2024-12-16 16:14:37,39.74713216666667,30.47520383333333,815.6,69.10000000000001,68.08,3290.8,3301.1000000000004,3297.5,49.5,2.0,20.0,20.0,22.0,875.3000000000001,49.375,24.0,201.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.08,5.16,6.0,False
2024-12-16 16:14:38,39.7471325,30.47520833333333,815.6,69.10000000000001,68.08,3288.5,3298.6000000000004,3295.0,49.400000000000006,4.0,20.0,20.0,22.0,875.3000000000001,49.3125,32.0,345.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.87,5.16,6.0,False
2024-12-16 16:14:39,39.7471315,30.47521833333333,815.5,69.10000000000001,68.08,3289.4,3299.7000000000003,3296.0,49.400000000000006,5.0,5.0,4.0,23.0,875.3000000000001,49.4375,8.0,444.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.87,5.16,6.0,126 saat 18 dakika
2024-12-16 16:14:40,39.747131333333336,30.475232833333333,815.4,69.10000000000001,68.08,3286.1000000000004,3297.1000000000004,3292.8,49.400000000000006,5.0,25.0,25.0,22.0,875.3000000000001,49.25,48.0,461.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.87,5.16,6.0,False
2024-12-16 16:14:41,39.74713333333333,30.475248166666667,815.5,69.09,68.07000000000001,3275.5,3287.5,3282.6000000000004,49.2,8.0,26.0,25.0,22.0,875.3000000000001,49.0625,68.0,717.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.87,5.16,7.0,False
2024-12-16 16:14:42,39.74713916666666,30.4752675,815.5,69.09,68.07000000000001,3276.3,3288.1000000000004,3283.6000000000004,49.3,10.0,18.0,18.0,23.0,875.4000000000001,49.125,53.0,898.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.87,5.16,7.0,False
2024-12-16 16:14:43,39.74714616666667,30.475293333333333,815.7,69.09,68.07000000000001,3276.7000000000003,3287.3,3283.1000000000004,49.2,11.5,18.0,18.0,23.0,875.4000000000001,49.125,54.0,1014.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.87,5.16,6.0,False
2024-12-16 16:14:44,39.747151,30.4753245,815.7,69.08,68.06,3274.4,3286.1000000000004,3280.8,49.2,13.0,18.0,18.0,22.0,875.4000000000001,49.0,62.0,1126.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.97,5.16,6.0,False
2024-12-16 16:14:45,39.74715366666667,30.475359333333333,815.8,69.08,68.06,3269.8,3282.7000000000003,3276.9,49.2,14.0,17.0,17.0,23.0,875.4000000000001,48.9375,64.0,1230.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.97,5.16,6.0,False
2024-12-16 16:14:46,39.74715533333333,30.475398666666667,815.9,69.07000000000001,68.05,3271.2000000000003,3283.8,3278.8,49.2,15.0,15.0,15.0,23.0,875.4000000000001,49.0,58.0,1308.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.04,5.16,6.0,False
2024-12-16 16:14:47,39.74715583333333,30.475441,816.1,69.07000000000001,68.05,3291.0,3300.9,3297.5,49.5,14.5,5.0,6.0,23.0,875.4000000000001,49.3125,16.0,1265.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.04,5.16,4.0,19 saat 23 dakika
2024-12-16 16:14:48,39.74715483333333,30.47548283333333,816.2,69.07000000000001,68.05,3277.7000000000003,3288.3,3284.1000000000004,49.3,14.0,12.0,12.0,22.0,875.4000000000001,49.1875,45.0,1235.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.08,5.16,4.0,False
2024-12-16 16:14:49,39.74715333333333,30.475523666666668,816.3,69.06,68.04,3274.4,3286.7000000000003,3281.4,49.2,14.5,14.0,14.0,23.0,875.4000000000001,49.125,52.0,1247.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.08,5.16,4.0,False
2024-12-16 16:14:50,39.74715283333333,30.475564,816.5,69.06,68.04,3273.1000000000004,3285.5,3280.8,49.2,14.5,14.0,14.0,23.0,875.4000000000001,49.0,54.0,1274.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.65,5.16,4.0,False
2024-12-16 16:14:51,39.747153,30.4756055,816.5,69.05,68.03,3272.3,3284.2000000000003,3279.6000000000004,49.2,15.0,14.0,14.0,23.0,875.4000000000001,49.125,55.0,1299.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.65,5.16,4.0,False
2024-12-16 16:14:52,39.74715316666666,30.475648666666668,816.6,69.05,68.03,3272.5,3283.7000000000003,3279.5,49.2,15.5,14.0,14.0,23.0,875.4000000000001,49.0625,56.0,1332.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.07,5.16,4.0,False
2024-12-16 16:14:53,39.74715316666666,30.475692,816.6,69.04,68.02,3271.8,3283.5,3278.5,49.2,16.0,14.0,14.0,23.0,875.4000000000001,49.0625,57.0,1372.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.07,5.16,4.0,False
2024-12-16 16:14:54,39.74715333333333,30.475736166666668,816.7,69.04,68.02,3270.0,3282.3,3276.6000000000004,49.2,16.0,14.0,14.0,23.0,875.4000000000001,49.0,58.0,1401.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.33,5.16,6.0,False
2024-12-16 16:14:55,39.74715283333333,30.475782,816.8,69.04,68.02,3272.7000000000003,3285.0,3280.2000000000003,49.2,16.5,12.0,12.0,23.0,875.4000000000001,49.0,50.0,1423.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.33,5.16,4.0,False
2024-12-16 16:14:56,39.7471515,30.4758285,817.0,69.03,68.01,3280.2000000000003,3290.6000000000004,3287.0,49.3,16.0,5.0,5.0,23.0,875.4000000000001,49.25,24.0,1399.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.05,5.16,4.0,False
2024-12-16 16:14:57,39.74715066666667,30.4758745,817.1,69.03,68.01,3280.3,3291.1000000000004,3286.9,49.3,15.5,9.0,9.0,23.0,875.4000000000001,49.1875,35.0,1333.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.05,5.16,4.0,False
2024-12-16 16:14:58,39.7471495,30.4759195,817.4,69.03,68.01,3278.2000000000003,3290.0,3285.6000000000004,49.3,15.0,9.0,9.0,23.0,875.4000000000001,49.125,34.0,1289.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.98,5.16,4.0,False
2024-12-16 16:14:59,39.74714766666666,30.475963,817.7,69.02,68.0,3279.1000000000004,3290.4,3286.3,49.3,14.5,10.0,10.0,23.0,875.4000000000001,49.125,38.0,1244.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.98,5.16,2.0,False
2024-12-16 16:15:00,39.74714616666667,30.47600483333333,818.0,69.02,68.0,3277.9,3289.2000000000003,3285.2000000000003,49.3,14.0,11.0,11.0,23.0,875.4000000000001,49.125,42.0,1231.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.98,5.16,2.0,False
2024-12-16 16:15:01,39.74714433333333,30.476045666666668,818.4,69.02,68.0,3277.5,3288.1000000000004,3283.9,49.3,14.0,11.0,11.0,23.0,875.4000000000001,49.125,40.0,1226.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.98,5.16,4.0,False
2024-12-16 16:15:02,39.7471435,30.476086666666667,818.5,69.01,67.99,3276.5,3288.2000000000003,3283.5,49.3,14.0,11.0,11.0,23.0,875.4000000000001,49.0625,41.0,1231.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.82,5.16,4.0,False
2024-12-16 16:15:03,39.747142,30.476127,818.7,69.01,67.99,3276.5,3288.2000000000003,3283.3,49.3,14.5,11.0,11.0,23.0,875.4000000000001,49.125,41.0,1250.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.82,5.16,4.0,False
2024-12-16 16:15:04,39.747139833333335,30.476167666666665,818.7,69.01,67.99,3276.2000000000003,3287.6000000000004,3283.2000000000003,49.2,14.5,11.0,11.0,23.0,875.4000000000001,49.125,42.0,1283.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.0,5.16,4.0,False
2024-12-16 16:15:05,39.7471375,30.47620883333333,818.7,69.0,67.98,3276.3,3287.2000000000003,3283.2000000000003,49.2,15.5,11.0,11.0,23.0,875.4000000000001,49.125,43.0,1332.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.0,5.16,4.0,False
2024-12-16 16:15:06,39.74713616666666,30.47625133333333,818.5,69.0,67.98,3275.2000000000003,3286.3,3281.8,49.2,16.0,11.0,11.0,23.0,875.4000000000001,49.125,45.0,1387.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.84,5.16,2.0,False
2024-12-16 16:15:07,39.7471345,30.47629583333333,818.6,69.0,67.98,3272.7000000000003,3285.1000000000004,3280.1000000000004,49.2,16.0,12.0,12.0,23.0,875.4000000000001,49.125,50.0,1402.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.84,5.16,4.0,False
2024-12-16 16:15:08,39.747133833333336,30.476341166666668,818.7,68.99,67.96000000000001,3271.8,3283.7000000000003,3279.1000000000004,49.2,16.5,11.0,11.0,23.0,875.4000000000001,49.0625,50.0,1433.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.8,5.16,4.0,False
2024-12-16 16:15:09,39.7471325,30.476388,818.8,68.99,67.96000000000001,3288.6000000000004,3298.6000000000004,3295.1000000000004,49.400000000000006,16.0,21.0,21.0,23.0,875.4000000000001,49.4375,1.0,1385.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.8,5.16,2.0,12 saat 1 dakika
2024-12-16 16:15:10,39.74713183333333,30.476434333333334,818.8,68.99,67.96000000000001,3281.7000000000003,3292.2000000000003,3288.1000000000004,49.3,15.0,8.0,8.0,23.0,875.5,49.1875,32.0,1320.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.0,5.16,0.0,False
2024-12-16 16:15:11,39.7471315,30.4764785,818.9,68.99,67.96000000000001,3277.4,3288.9,3284.2000000000003,49.3,15.0,10.0,10.0,23.0,875.5,49.1875,39.0,1313.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.0,5.16,2.0,False
2024-12-16 16:15:12,39.7471315,30.476521833333333,818.8,68.98,67.95,3275.5,3286.9,3282.0,49.2,15.0,11.0,11.0,23.0,875.5,49.125,44.0,1327.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.81,5.16,2.0,False
2024-12-16 16:15:13,39.74713116666667,30.476565333333333,818.8,68.98,67.95,3275.5,3287.0,3282.6000000000004,49.2,15.5,11.0,11.0,23.0,875.5,49.125,43.0,1344.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.81,5.16,2.0,False
2024-12-16 16:15:14,39.74713083333333,30.476609,818.8,68.98,67.95,3273.3,3284.5,3280.5,49.2,16.0,12.0,12.0,23.0,875.5,49.0625,49.0,1371.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.87,5.16,2.0,False
2024-12-16 16:15:15,39.7471305,30.476653833333334,818.9,68.97,67.94,3272.3,3283.7000000000003,3279.5,49.2,16.5,12.0,12.0,23.0,875.5,49.0,50.0,1421.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.87,5.16,2.0,False
2024-12-16 16:15:16,39.747131,30.476699666666665,818.9,68.97,67.94,3273.8,3285.4,3280.4,49.2,16.5,9.0,9.0,23.0,875.5,49.0625,42.0,1452.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.97,5.16,4.0,False
2024-12-16 16:15:17,39.747132,30.4767465,818.9,68.97,67.94,3295.0,3304.2000000000003,3301.3,49.5,15.5,2.0,2.0,23.0,875.5,49.375,5.0,1350.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.97,5.16,2.0,5 saat 58 dakika
2024-12-16 16:15:18,39.74713233333333,30.4767915,818.9,68.97,67.94,3278.2000000000003,3289.7000000000003,3285.3,49.3,15.0,9.0,9.0,23.0,875.5,49.1875,34.0,1308.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.8,5.16,2.0,False
2024-12-16 16:15:19,39.74713216666667,30.476835,818.9,68.96000000000001,67.93,3277.1000000000004,3288.1000000000004,3283.7000000000003,49.3,15.0,10.0,10.0,23.0,875.5,49.125,39.0,1315.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.8,5.16,2.0,False
2024-12-16 16:15:20,39.74713166666667,30.47687833333333,819.0,68.96000000000001,67.93,3276.8,3287.9,3283.3,49.3,15.5,10.0,10.0,23.0,875.5,49.1875,40.0,1336.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.87,5.16,4.0,False
2024-12-16 16:15:21,39.74713116666667,30.476922,819.0,68.96000000000001,67.93,3274.9,3286.7000000000003,3281.7000000000003,49.2,15.5,11.0,11.0,23.0,875.5,49.125,44.0,1359.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.87,5.16,4.0,False
2024-12-16 16:15:22,39.74713116666667,30.476966333333333,819.1,68.95,67.92,3273.8,3285.9,3281.3,49.2,16.0,11.0,11.0,23.0,875.5,49.0,44.0,1384.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.8,5.16,4.0,False
2024-12-16 16:15:23,39.74713216666667,30.477011166666667,819.1,68.95,67.92,3273.7000000000003,3285.2000000000003,3281.1000000000004,49.2,16.5,10.0,10.0,23.0,875.5,49.125,41.0,1414.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,11.8,5.16,4.0,False
2024-12-16 16:15:24,39.74713533333333,30.477057,819.1,68.95,67.92,3293.5,3303.2000000000003,3299.9,49.5,15.5,-1.0,21.0,23.0,875.5,49.4375,-2.0,1342.0,OFF,OFF,Night mode,OFF,54.8,35.0,OFF,OFF,Not pressed,Pressed,0.0,0.0,15,Unloaded,CISAR,Winter,12.83,5.16,2.0,4 saat 53 dakika
